Zip Code ZCTA,2010 Census Population
75762,12466
75763,6005
75764,233
75765,7607
75766,26388
75770,2776
75771,18361
75773,12791
75778,3254
75779,122
75780,312
75783,7219
75784,658
75785,11263
75788,126
75789,7593
75790,4203
75791,13125
75792,3518
75801,16799
75803,22397
75831,5386
75832,66
75833,3324
75835,12012
75838,666
75839,5069
75840,7076
75844,5718
75845,3259
75846,2718
75847,1859
75848,92
75849,75
75850,671
75851,5050
75852,3762
75853,963
75855,2369
75856,196
75858,43
75859,1923
75860,6644
75861,9017
75862,10091
75901,29036
75904,34004
75925,4179
75926,1070
75928,1411
75929,1599
75930,2023
75931,2631
75932,1437
75933,1599
75934,99
75935,13685
75936,889
75937,994
75938,2608
75939,3992
75941,9105
75942,115
75943,1262
75944,1301
75946,3578
75948,6281
75949,7976
75951,16134
75954,3280
75956,7623
75959,923
75960,913
75961,14910
75962,3029
75964,20097
75965,17591
75966,5371
75968,1766
75969,4116
75972,6620
75973,2599
75974,3126
75975,3699
75976,827
75977,750
75978,144
75979,11423
75980,2836
76001,30460
76002,30269
76006,22639
76008,13602
76009,19759
76010,55706
76011,21594
76012,25689
76013,30680
76014,34072
76015,16658
76016,30852
76017,44724
76018,26938
76020,27270
76021,33673
76022,13212
76023,5832
76028,59744
76031,17759
76033,24819
76034,22748
76035,1622
76036,22352
76039,32925
76040,27524
76041,434
76043,7071
76044,3866
76048,21989
76049,25130
76050,5875
76051,46320
76052,15995
76053,28421
76054,11764
76055,3084
76058,17123
76059,4881
76060,6764
76061,152
76063,61361
76064,1883
76065,28986
76066,3142
76067,22117
76070,752
76071,3320
76073,5327
76077,590
76078,8572
76082,17748
76084,8327
76085,8787
76086,20196
76087,24746
76088,11499
76092,26669
76093,2095
76102,8111
76103,14572
76104,17446
76105,22194
76106,35389
76107,25917
76108,38227
76109,21710
76110,30434
76111,21685
76112,38993
76114,24741
76115,20696
76116,46746
76117,30645
76118,13866
76119,42761
76120,15283
76123,29722
76126,19395
76127,2003
76129,2833
76131,28374
76132,24709
76133,48394
76134,23704
76135,20684
76137,54911
76140,26340
76148,23331
76155,3115
76164,16748
76177,4891
76179,48058
76180,33444
76182,28209
76201,27107
76205,18510
76207,10579
76208,19782
76209,24018
76210,39556
76225,3156
76226,18419
76227,22141
76228,1119
76230,9711
76233,3235
76234,15587
76238,431
76239,1087
76240,26120
76244,60388
76245,1780
76247,13098
76248,34647
76249,7194
76250,937
76251,731
76252,2863
76253,230
76255,5411
76258,6659
76259,4618
76261,233
76262,27648
76263,44
76264,1412
76265,1893
76266,13495
76268,250
76270,1853
76271,1352
76272,4745
76273,9135
76301,16540
76302,13206
76305,4746
76306,15991
76308,19677
76309,13862
76310,17989
76311,7535
76351,2035
76354,11270
76357,712
76360,3502
76363,256
76364,193
76365,4831
76366,2317
76367,13045
76370,299
76371,1606
76372,974
76373,162
76374,4162
76377,802
76379,591
76380,3820
76384,12991
76388,203
76389,1329
76401,25702
76402,847
76424,8992
76426,11302
76427,804
76429,258
76430,2532
76431,3384
76432,1370
76433,1416
76435,612
76436,212
76437,5721
76442,7545
76443,1897
76444,3635
76445,407
76446,9000
76448,5628
76449,2434
76450,13258
76452,75
76453,1125
76454,1688
76455,1014
76457,3960
76458,6261
76459,146
76460,421
76462,2982
76463,481
76464,506
76466,332
76469,96
76470,3238
76471,1906
76472,1499
76474,281
76475,977
76476,2637
76481,208
76483,1063
76484,1147
76486,1375
76487,2507
76490,91
76491,459
76501,16897
76502,31545
76504,24268
76508,0
76511,3317
76513,34172
76518,1581
76519,626
76520,8413
76522,35534
76523,18
76524,2867
76525,1062
76527,4058
76528,16974
76530,2540
76531,4978
76534,2615
76537,3870
76538,761
76539,7841
76541,19206
76542,40025
76543,30430
76544,29943
76548,26344
76549,44490
76550,11586
76554,2104
76556,1461
76557,5178
76559,5051
76561,962
76565,74
76566,258
76567,8984
76569,2498
76570,2572
76571,6790
76573,26
76574,17661
76577,3046
76578,1766
76579,4258
76596,1274
76597,2882
76598,523
76599,1956
76621,1037
76622,1015
76623,242
76624,2231
76626,1563
76627,1601
76628,111
76629,1989
76630,1840
76631,522
76632,1778
76633,4973
76634,7093
76635,1341
76636,1497
76637,536
76638,2837
76639,1584
76640,3005
76641,1674
76642,7057
76643,13554
76645,11039
76648,2302
76649,790
76650,104
76651,3300
76652,1087
76653,1082
76654,151
76655,7831
76656,2276
76657,9307
76660,506
76661,8708
76664,3514
76665,2526
76666,244
76667,11313
76670,1377
76671,1777
76673,1187
76676,413
76678,263
76679,1432
76680,190
76681,873
76682,2660
76685,108
76686,285
76687,1466
76689,3996
76690,1197
76691,6454
76692,10115
76693,1651
76701,1826
76704,8007
76705,29155
76706,35015
76707,16697
76708,24476
76710,22686
76711,9042
76712,23506
76798,1862
76801,25552
76802,5075
76820,125
76821,4869
76823,2945
76824,35
76825,7091
76827,433
76828,199
76831,63
76832,559
76834,5908
76836,41
76837,3188
76841,61
76842,191
76844,3550
76845,178
76848,78
76849,3944
76852,212
76853,1622
76854,401
76856,3582
76857,1791
76858,254
76859,1982
76861,1995
76862,198
76864,890
76865,160
76866,623
76869,125
76870,251
76871,784
76872,717
76873,55
76874,68
76875,668
76877,4558
76878,1685
76882,252
76884,172
76885,154
76887,126
76888,110
76890,940
76901,27969
76903,31905
76904,32718
76905,11335
76908,1951
76930,156
76932,3390
76933,1365
76934,1296
76935,1606
76936,3377
76937,37
76939,51
76940,176
76941,1348
76943,3693
76945,1665
76949,7
76950,4180
76951,1143
76953,74
76955,133
76957,59
76958,310
77002,16793
77003,10508
77004,32692
77005,25528
77006,19664
77007,30853
77008,30482
77009,38094
77010,366
77011,19547
77012,20719
77013,17602
77014,28684
77015,53621
77016,26989
77017,32561
77018,25563
77019,18944
77020,25464
77021,26042
77022,29557
77023,28998
77024,34775
77025,26137
77026,23940
77027,14331
77028,16808
77029,17814
77030,10258
77031,15762
77032,12757
77033,27965
77034,33678
77035,35896
77036,71969
77037,19819
77038,26713
77039,27562
77040,45081
77041,37146
77042,36385
77043,23358
77044,30949
77045,31255
77046,1196
77047,21077
77048,15294
77049,28521
77050,4611
77051,15085
77053,28954
77054,22290
77055,41989
77056,18673
77057,39208
77058,16406
77059,16949
77060,40830
77061,24457
77062,25152
77063,34299
77064,45847
77065,35326
77066,31366
77067,30559
77068,10064
77069,16541
77070,46017
77071,25671
77072,56526
77073,34790
77074,37267
77075,37388
77076,33803
77077,52151
77078,14777
77079,31280
77080,45275
77081,47860
77082,49900
77083,70837
77084,95137
77085,16074
77086,28009
77087,36399
77088,49660
77089,48685
77090,32930
77091,23472
77092,33745
77093,46929
77094,8498
77095,66502
77096,32628
77098,13076
77099,47091
77201,0
77301,30769
77302,18118
77303,16710
77304,21314
77306,11931
77316,16036
77318,14281
77320,33678
77326,69
77327,20160
77328,13993
77331,6824
77334,141
77335,2350
77336,12471
77338,33971
77339,37512
77340,29809
77342,23
77345,26122
77346,53578
77350,66
77351,32517
77354,30215
77355,24010
77356,24498
77357,19987
77358,4993
77359,721
77360,5280
77362,4600
77363,3269
77364,2223
77365,25769
77367,143
77368,152
77369,1018
77371,7665
77372,12164
77373,54609
77374,510
77375,39351
77376,617
77377,28708
77378,14685
77379,70544
77380,23136
77381,34961
77382,35369
77384,11857
77385,19534
77386,36407
77388,40384
77389,21255
77396,43317
77401,17491
77406,33682
77407,28595
77412,106
77414,23047
77415,46
77417,2457
77418,9585
77419,1512
77420,2205
77422,13933
77423,9483
77426,2100
77428,61
77429,72264
77430,2283
77432,173
77433,50539
77434,4816
77435,4539
77436,73
77437,17054
77440,37
77441,4809
77442,1137
77443,84
77444,784
77445,11977
77446,5217
77447,11872
77448,341
77449,94382
77450,71889
77451,77
77453,301
77454,217
77455,2045
77456,1303
77457,651
77458,468
77459,56274
77460,73
77461,10679
77464,221
77465,7161
77466,690
77467,57
77468,131
77469,35321
77470,338
77471,35241
77473,97
77474,12782
77475,773
77476,313
77477,35897
77478,24739
77479,74514
77480,8097
77481,35
77482,2307
77483,311
77484,11068
77485,4054
77486,6851
77488,14148
77489,35554
77493,23104
77494,61600
77498,49906
77502,37995
77503,24251
77504,24529
77505,23223
77506,35977
77507,0
77510,13731
77511,46627
77514,4942
77515,30309
77517,5315
77518,8673
77519,1191
77520,36489
77521,49507
77523,17031
77530,31086
77531,15639
77532,26236
77533,1022
77534,2863
77535,31295
77536,30690
77538,934
77539,38806
77541,17412
77545,19431
77546,47636
77547,9735
77550,23043
77551,17753
77554,8863
77560,1005
77561,53
77562,10459
77563,9103
77564,1988
77565,5790
77566,28739
77568,14308
77571,35666
77573,71580
77575,15949
77577,1368
77578,12672
77580,312
77581,42383
77583,28531
77584,70228
77585,1014
77586,20970
77587,16568
77590,30374
77591,13131
77597,777
77598,23059
77611,8219
77612,8901
77613,1218
77614,603
77615,1012
77616,1136
77617,73
77619,16147
77622,1390
77623,448
77624,856
77625,8489
77627,21454
77629,877
77630,26796
77632,22776
77640,16875
77642,37111
77650,1896
77651,13043
77655,356
77656,17110
77657,20003
77659,4910
77660,1437
77661,962
77662,27035
77663,1353
77664,2681
77665,6446
77701,14674
77702,2893
77703,15006
77705,40475
77706,28258
77707,17080
77708,11518
77713,12788
77801,15449
77802,23288
77803,30252
77807,9699
77808,10634
77830,2534
77831,3426
77833,27492
77835,2351
77836,11896
77837,1587
77840,56171
77845,48938
77853,953
77855,238
77856,5096
77857,757
77859,6981
77861,2506
77864,7647
77865,1798
77867,105
77868,15511
77871,3368
77872,1716
77873,1292
77876,197
77878,475
77879,4670
77880,1879
77901,41548
77904,25002
77905,13981
77950,197
77951,2616
77954,11506
77957,8187
77960,121
77961,183
77962,3286
77963,5459
77964,7569
77968,2774
77969,154
77970,295
77971,911
77973,50
77974,455
77975,1860
77976,126
77977,718
77978,743
77979,17144
77982,1253
77983,2209
77984,4295
77987,161
77988,326
77990,699
77991,357
77993,148
77994,321
77995,9567
78001,33
78002,8255
78003,8689
78004,1183
78005,817
78006,27558
78007,151
78008,345
78009,7255
78010,3386
78011,2082
78012,436
78013,5930
78014,4987
78015,9602
78016,9630
78017,4787
78019,1855
78021,126
78022,4627
78023,24334
78024,1436
78025,4956
78026,5861
78027,459
78028,37620
78029,0
78039,1657
78040,42083
78041,44153
78043,42713
78044,648
78045,54713
78046,64548
78050,767
78052,6388
78055,1774
78056,1917
78057,871
78058,1256
78059,5387
78060,37
78061,11031
78063,9227
78064,14102
78065,10831
78066,591
78067,916
78069,5137
78070,14618
78071,4248
78072,505
78073,8171
78075,123
78076,12612
78101,7898
78102,27593
78104,175
78107,360
78108,27770
78109,34603
78112,7941
78113,2435
78114,20103
78116,390
78117,545
78118,3976
78119,7680
78121,11381
78122,418
78123,2397
78124,5609
78125,96
78130,59546
78132,19139
78133,16269
78140,3380
78141,596
78142,119
78143,85
78144,45
78145,103
78146,771
78147,1919
78148,20139
78150,11
78151,1347
78152,2294
78154,30347
78155,45341
78159,1023
78160,4273
78161,864
78162,375
78163,9838
78164,3796
78201,45307
78202,11691
78203,6099
78204,11125
78205,1453
78207,55514
78208,3736
78209,39197
78210,36865
78211,31944
78212,28415
78213,40396
78214,23341
78215,1150
78216,40267
78217,32165
78218,31917
78219,15225
78220,15965
78221,35990
78222,19408
78223,50637
78224,17601
78225,13025
78226,6648
78227,46077
78228,58811
78229,28804
78230,39089
78231,7906
78232,35120
78233,43710
78234,7126
78235,357
78236,10392
78237,36929
78238,23514
78239,28736
78240,51111
78242,31395
78243,235
78244,30757
78245,56511
78247,49176
78248,13638
78249,49951
78250,54903
78251,49435
78252,7372
78253,29007
78254,44817
78255,10826
78256,6855
78257,3950
78258,40586
78259,22660
78260,24844
78261,13513
78263,4673
78264,12339
78266,5591
78330,878
78332,28710
78335,4
78336,11949
78338,37
78339,632
78340,379
78341,1760
78342,386
78343,4525
78344,474
78349,505
78351,621
78352,179
78353,433
78355,7081
78357,3161
78358,709
78359,1944
78361,5350
78362,9447
78363,30463
78368,9227
78369,444
78370,4877
78371,404
78372,5452
78373,3585
78374,16620
78375,3352
78376,554
78377,3821
78379,1585
78380,23141
78382,19364
78383,3539
78384,6640
78385,277
78387,9574
78389,1541
78390,5616
78391,325
78393,2379
78401,5391
78402,536
78404,17236
78405,16867
78406,1413
78407,2955
78408,12061
78409,2939
78410,26387
78411,28024
78412,36003
78413,36953
78414,30165
78415,39271
78416,15508
78417,4176
78418,29854
78419,694
78501,61219
78503,21706
78504,48703
78516,33722
78520,59408
78521,93818
78526,42460
78535,581
78536,451
78537,39454
78538,10657
78539,30783
78541,42431
78542,63293
78543,8447
78545,555
78548,675
78549,990
78550,53152
78552,34111
78557,12547
78558,882
78559,12751
78560,4368
78561,779
78562,2868
78563,376
78564,270
78565,402
78566,16230
78567,533
78569,4039
78570,32525
78572,75221
78573,34890
78574,57071
78575,8056
78576,8775
78577,70840
78578,12516
78579,4580
78580,14963
78582,40455
78583,6623
78584,18128
78585,396
78586,55878
78588,238
78589,38004
78590,289
78591,265
78592,836
78593,6324
78594,1990
78595,6082
78596,63844
78597,2885
78598,226
78602,25160
78605,4952
78606,5205
78607,166
78608,434
78609,2012
78610,23502
78611,12977
78612,11457
78613,65099
78614,456
78615,1290
78616,7092
78617,22210
78618,324
78619,3026
78620,14367
78621,21659
78622,296
78623,813
78624,21513
78626,25996
78628,23727
78629,11887
78631,2395
78632,910
78633,19349
78634,22791
78635,149
78636,3749
78638,2005
78639,7334
78640,42954
78641,44295
78642,9467
78643,6139
78644,17081
78645,9773
78648,7683
78650,1599
78652,4466
78653,16375
78654,17553
78655,2739
78656,2271
78657,5509
78659,2903
78660,68789
78661,335
78662,2268
78663,746
78664,52932
78665,35985
78666,63836
78669,8731
78670,168
78671,654
78672,931
78675,188
78676,12602
78677,92
78681,50606
78701,6841
78702,21334
78703,19690
78704,42117
78705,31340
78712,860
78717,22538
78719,1764
78721,11425
78722,5901
78723,28330
78724,21696
78725,6083
78726,13122
78727,26689
78728,20299
78729,27108
78730,7955
78731,24614
78732,14060
78733,8762
78734,17655
78735,16131
78736,6946
78737,12081
78738,12134
78739,16792
78741,44935
78742,820
78744,42820
78745,55614
78746,26928
78747,14808
78748,40651
78749,34449
78750,26814
78751,14385
78752,18064
78753,49301
78754,15036
78756,7194
78757,21310
78758,44072
78759,38891
78801,21780
78802,242
78827,1219
78828,258
78829,1207
78830,786
78832,3598
78833,1299
78834,7829
78836,128
78837,281
78838,275
78839,8578
78840,48149
78843,336
78850,1145
78851,23
78852,53040
78860,229
78861,13701
78870,984
78871,45
78872,1905
78873,1788
78877,989
78879,264
78880,1682
78881,2335
78883,353
78884,1158
78885,120
78886,647
78931,323
78932,757
78933,1433
78934,6712
78935,978
78938,471
78940,2098
78941,2962
78942,8989
78943,352
78944,562
78945,10494
78946,960
78947,4475
78948,850
78949,517
78950,2038
78951,26
78953,934
